Image_id,is_tagged,has_pollen,pollen_color,lighting,is_blurry,view_orientation,is_occluded,is_crowded
000068680_000004105.jpg,?,?,?,?,?,?,?,?
000015000_000000943.jpg,?,?,?,?,?,?,?,?
000065860_000003951.jpg,?,?,?,?,?,?,?,?
000048220_000002858.jpg,?,?,?,?,?,?,?,?
000056340_000003336.jpg,?,?,?,?,?,?,?,?
000037380_000002199.jpg,?,?,?,?,?,?,?,?
000037400_000002249.jpg,?,?,?,?,?,?,?,?
000058080_000003478.jpg,?,?,?,?,?,?,?,?
000011740_000000716.jpg,?,?,?,?,?,?,?,?
000006380_000000400.jpg,?,?,?,?,?,?,?,?
000070600_000004175.jpg,?,?,?,?,?,?,?,?
000063720_000003799.jpg,?,?,?,?,?,?,?,?
000064460_000003921.jpg,?,?,?,?,?,?,?,?
000009640_000000550.jpg,?,?,?,?,?,?,?,?
000056600_000003362.jpg,?,?,?,?,?,?,?,?
000016280_000000997.jpg,?,?,?,?,?,?,?,?
000009480_000000550.jpg,?,?,?,?,?,?,?,?
000005460_000000324.jpg,?,?,?,?,?,?,?,?
000031760_000001819.jpg,?,?,?,?,?,?,?,?
000047940_000002885.jpg,?,?,?,?,?,?,?,?
000007520_000000490.jpg,?,?,?,?,?,?,?,?
000014640_000000876.jpg,?,?,?,?,?,?,?,?
000050220_000003045.jpg,?,?,?,?,?,?,?,?
000022620_000001255.jpg,?,?,?,?,?,?,?,?
000028700_000001611.jpg,?,?,?,?,?,?,?,?
000041660_000002507.jpg,?,?,?,?,?,?,?,?
000046060_000002790.jpg,?,?,?,?,?,?,?,?
000063340_000003808.jpg,?,?,?,?,?,?,?,?
000004340_000000242.jpg,?,?,?,?,?,?,?,?
000051120_000003098.jpg,?,?,?,?,?,?,?,?
000046640_000002713.jpg,?,?,?,?,?,?,?,?
000052660_000003135.jpg,?,?,?,?,?,?,?,?
000018520_000001086.jpg,?,?,?,?,?,?,?,?
000066420_000003998.jpg,?,?,?,?,?,?,?,?
000037980_000002177.jpg,?,?,?,?,?,?,?,?
000035960_000002134.jpg,?,?,?,?,?,?,?,?
000032660_000001912.jpg,?,?,?,?,?,?,?,?
000043400_000002567.jpg,?,?,?,?,?,?,?,?
000015360_000000876.jpg,?,?,?,?,?,?,?,?
000036340_000002165.jpg,?,?,?,?,?,?,?,?
000063840_000003887.jpg,?,?,?,?,?,?,?,?
000063560_000003808.jpg,?,?,?,?,?,?,?,?
000049340_000002985.jpg,?,?,?,?,?,?,?,?
000048340_000002894.jpg,?,?,?,?,?,?,?,?
000059880_000003603.jpg,?,?,?,?,?,?,?,?
000044640_000002738.jpg,?,?,?,?,?,?,?,?
000053380_000003135.jpg,?,?,?,?,?,?,?,?
000021860_000001218.jpg,?,?,?,?,?,?,?,?
000064780_000003897.jpg,?,?,?,?,?,?,?,?
000053220_000003143.jpg,?,?,?,?,?,?,?,?
000053280_000003135.jpg,?,?,?,?,?,?,?,?
000069680_000004098.jpg,?,?,?,?,?,?,?,?
000055800_000003326.jpg,?,?,?,?,?,?,?,?
000063560_000003845.jpg,?,?,?,?,?,?,?,?
000001500_000000080.jpg,?,?,?,?,?,?,?,?
000011300_000000725.jpg,?,?,?,?,?,?,?,?
000036440_000002134.jpg,?,?,?,?,?,?,?,?
000067160_000004028.jpg,?,?,?,?,?,?,?,?
000007340_000000480.jpg,?,?,?,?,?,?,?,?
000062580_000003807.jpg,?,?,?,?,?,?,?,?
000054400_000003218.jpg,?,?,?,?,?,?,?,?
000044760_000002729.jpg,?,?,?,?,?,?,?,?
000007340_000000481.jpg,?,?,?,?,?,?,?,?
000031360_000001715.jpg,?,?,?,?,?,?,?,?
000002460_000000101.jpg,?,?,?,?,?,?,?,?
000016160_000000990.jpg,?,?,?,?,?,?,?,?
000023780_000001328.jpg,?,?,?,?,?,?,?,?
000011500_000000730.jpg,?,?,?,?,?,?,?,?
000042420_000002601.jpg,?,?,?,?,?,?,?,?
000070580_000004211.jpg,?,?,?,?,?,?,?,?
000002440_000000100.jpg,?,?,?,?,?,?,?,?
000048040_000002885.jpg,?,?,?,?,?,?,?,?
000032940_000001887.jpg,?,?,?,?,?,?,?,?
000033660_000001976.jpg,?,?,?,?,?,?,?,?
000018120_000000984.jpg,?,?,?,?,?,?,?,?
000060460_000003644.jpg,?,?,?,?,?,?,?,?
000013820_000000870.jpg,?,?,?,?,?,?,?,?
000048880_000002927.jpg,?,?,?,?,?,?,?,?
000056780_000003403.jpg,?,?,?,?,?,?,?,?
000017100_000000984.jpg,?,?,?,?,?,?,?,?
000006540_000000360.jpg,?,?,?,?,?,?,?,?
000040220_000002428.jpg,?,?,?,?,?,?,?,?
000034420_000002019.jpg,?,?,?,?,?,?,?,?
000036720_000002210.jpg,?,?,?,?,?,?,?,?
000003240_000000101.jpg,?,?,?,?,?,?,?,?
000071900_000004279.jpg,?,?,?,?,?,?,?,?
000039840_000002342.jpg,?,?,?,?,?,?,?,?
000055480_000003321.jpg,?,?,?,?,?,?,?,?
000047160_000002856.jpg,?,?,?,?,?,?,?,?
000065300_000003941.jpg,?,?,?,?,?,?,?,?
000071040_000004221.jpg,?,?,?,?,?,?,?,?
000025840_000001450.jpg,?,?,?,?,?,?,?,?
000007180_000000463.jpg,?,?,?,?,?,?,?,?
000032600_000001899.jpg,?,?,?,?,?,?,?,?
000032020_000001853.jpg,?,?,?,?,?,?,?,?
000044300_000002695.jpg,?,?,?,?,?,?,?,?
000007780_000000537.jpg,?,?,?,?,?,?,?,?
000031580_000001807.jpg,?,?,?,?,?,?,?,?
000064280_000003921.jpg,?,?,?,?,?,?,?,?
000019020_000001095.jpg,?,?,?,?,?,?,?,?
000052060_000003089.jpg,?,?,?,?,?,?,?,?
000060480_000003665.jpg,?,?,?,?,?,?,?,?
000056400_000003362.jpg,?,?,?,?,?,?,?,?
000040300_000002449.jpg,?,?,?,?,?,?,?,?
000070240_000004163.jpg,?,?,?,?,?,?,?,?
000067580_000004038.jpg,?,?,?,?,?,?,?,?
000033200_000001947.jpg,?,?,?,?,?,?,?,?
000055980_000003317.jpg,?,?,?,?,?,?,?,?
000025040_000001401.jpg,?,?,?,?,?,?,?,?
000022340_000000984.jpg,?,?,?,?,?,?,?,?
000005820_000000360.jpg,?,?,?,?,?,?,?,?
000056440_000003312.jpg,?,?,?,?,?,?,?,?
000052660_000003143.jpg,?,?,?,?,?,?,?,?
000059400_000003580.jpg,?,?,?,?,?,?,?,?
000025960_000001437.jpg,?,?,?,?,?,?,?,?
000070700_000004221.jpg,?,?,?,?,?,?,?,?
000060060_000003616.jpg,?,?,?,?,?,?,?,?
000015100_000000947.jpg,?,?,?,?,?,?,?,?
000062140_000003780.jpg,?,?,?,?,?,?,?,?
000039280_000002331.jpg,?,?,?,?,?,?,?,?
000010140_000000633.jpg,?,?,?,?,?,?,?,?
000051700_000003136.jpg,?,?,?,?,?,?,?,?
000045840_000002768.jpg,?,?,?,?,?,?,?,?
000054840_000003269.jpg,?,?,?,?,?,?,?,?
000044020_000002613.jpg,?,?,?,?,?,?,?,?
000059260_000003558.jpg,?,?,?,?,?,?,?,?
000004460_000000234.jpg,?,?,?,?,?,?,?,?
000008300_000000575.jpg,?,?,?,?,?,?,?,?
000030300_000001708.jpg,?,?,?,?,?,?,?,?
000038620_000002333.jpg,?,?,?,?,?,?,?,?
000054640_000003274.jpg,?,?,?,?,?,?,?,?
000057200_000003432.jpg,?,?,?,?,?,?,?,?
000043640_000002640.jpg,?,?,?,?,?,?,?,?
000065360_000003960.jpg,?,?,?,?,?,?,?,?
000003680_000000193.jpg,?,?,?,?,?,?,?,?
000059300_000003579.jpg,?,?,?,?,?,?,?,?
000043640_000002567.jpg,?,?,?,?,?,?,?,?
000062840_000003828.jpg,?,?,?,?,?,?,?,?
000060260_000003615.jpg,?,?,?,?,?,?,?,?
000040260_000002438.jpg,?,?,?,?,?,?,?,?
000044600_000002739.jpg,?,?,?,?,?,?,?,?
000010380_000000550.jpg,?,?,?,?,?,?,?,?
000059100_000003558.jpg,?,?,?,?,?,?,?,?
000064860_000003947.jpg,?,?,?,?,?,?,?,?
000052640_000003135.jpg,?,?,?,?,?,?,?,?
000006460_000000421.jpg,?,?,?,?,?,?,?,?
000051060_000003017.jpg,?,?,?,?,?,?,?,?
000010400_000000687.jpg,?,?,?,?,?,?,?,?
000071480_000004279.jpg,?,?,?,?,?,?,?,?
000060660_000003688.jpg,?,?,?,?,?,?,?,?
000022240_000001221.jpg,?,?,?,?,?,?,?,?
000013740_000000870.jpg,?,?,?,?,?,?,?,?
000037840_000002291.jpg,?,?,?,?,?,?,?,?
000051080_000003096.jpg,?,?,?,?,?,?,?,?
000058860_000003552.jpg,?,?,?,?,?,?,?,?
000035800_000002131.jpg,?,?,?,?,?,?,?,?
000043340_000002647.jpg,?,?,?,?,?,?,?,?
000019560_000000984.jpg,?,?,?,?,?,?,?,?
000001700_000000064.jpg,?,?,?,?,?,?,?,?
000054760_000003242.jpg,?,?,?,?,?,?,?,?
000018800_000001056.jpg,?,?,?,?,?,?,?,?
000003960_000000197.jpg,?,?,?,?,?,?,?,?
000062000_000003734.jpg,?,?,?,?,?,?,?,?
000037340_000002251.jpg,?,?,?,?,?,?,?,?
000068780_000004078.jpg,?,?,?,?,?,?,?,?
000048680_000002894.jpg,?,?,?,?,?,?,?,?
000044820_000002745.jpg,?,?,?,?,?,?,?,?
000053080_000003135.jpg,?,?,?,?,?,?,?,?
000026180_000001445.jpg,?,?,?,?,?,?,?,?
000036940_000002166.jpg,?,?,?,?,?,?,?,?
000059600_000003576.jpg,?,?,?,?,?,?,?,?
000068460_000004078.jpg,?,?,?,?,?,?,?,?
000058800_000003434.jpg,?,?,?,?,?,?,?,?
000039100_000002351.jpg,?,?,?,?,?,?,?,?
000010340_000000684.jpg,?,?,?,?,?,?,?,?
000024760_000001372.jpg,?,?,?,?,?,?,?,?
000011860_000000773.jpg,?,?,?,?,?,?,?,?
000036080_000002134.jpg,?,?,?,?,?,?,?,?
000022280_000001237.jpg,?,?,?,?,?,?,?,?
000031320_000001715.jpg,?,?,?,?,?,?,?,?
000070480_000004202.jpg,?,?,?,?,?,?,?,?
000055160_000003293.jpg,?,?,?,?,?,?,?,?
000033500_000001965.jpg,?,?,?,?,?,?,?,?
000013260_000000793.jpg,?,?,?,?,?,?,?,?
000070040_000003915.jpg,?,?,?,?,?,?,?,?
000027520_000001522.jpg,?,?,?,?,?,?,?,?
000037140_000002229.jpg,?,?,?,?,?,?,?,?
000051040_000003096.jpg,?,?,?,?,?,?,?,?
000009200_000000550.jpg,?,?,?,?,?,?,?,?
000017520_000000984.jpg,?,?,?,?,?,?,?,?
000064420_000003922.jpg,?,?,?,?,?,?,?,?
000048140_000002894.jpg,?,?,?,?,?,?,?,?
000020520_000001152.jpg,?,?,?,?,?,?,?,?
000029000_000001629.jpg,?,?,?,?,?,?,?,?
000054400_000003265.jpg,?,?,?,?,?,?,?,?
000050500_000003050.jpg,?,?,?,?,?,?,?,?
000017900_000001056.jpg,?,?,?,?,?,?,?,?
000068000_000004038.jpg,?,?,?,?,?,?,?,?
000036420_000002157.jpg,?,?,?,?,?,?,?,?
000054720_000003276.jpg,?,?,?,?,?,?,?,?
000047580_000002876.jpg,?,?,?,?,?,?,?,?
000031640_000001808.jpg,?,?,?,?,?,?,?,?
000071720_000004287.jpg,?,?,?,?,?,?,?,?
000063880_000003887.jpg,?,?,?,?,?,?,?,?
000069360_000004139.jpg,?,?,?,?,?,?,?,?
000044280_000002567.jpg,?,?,?,?,?,?,?,?
000051920_000003133.jpg,?,?,?,?,?,?,?,?
000046760_000002815.jpg,?,?,?,?,?,?,?,?
000041140_000002509.jpg,?,?,?,?,?,?,?,?
000047480_000002774.jpg,?,?,?,?,?,?,?,?
000070920_000004218.jpg,?,?,?,?,?,?,?,?
000003540_000000160.jpg,?,?,?,?,?,?,?,?
000057720_000003436.jpg,?,?,?,?,?,?,?,?
000061300_000003686.jpg,?,?,?,?,?,?,?,?
000047820_000002822.jpg,?,?,?,?,?,?,?,?
000004480_000000160.jpg,?,?,?,?,?,?,?,?
000053080_000003191.jpg,?,?,?,?,?,?,?,?
000069420_000004139.jpg,?,?,?,?,?,?,?,?
000015840_000000870.jpg,?,?,?,?,?,?,?,?
000004060_000000219.jpg,?,?,?,?,?,?,?,?
000027800_000001540.jpg,?,?,?,?,?,?,?,?
000037040_000002236.jpg,?,?,?,?,?,?,?,?
000011440_000000738.jpg,?,?,?,?,?,?,?,?
000005640_000000343.jpg,?,?,?,?,?,?,?,?
000031600_000001807.jpg,?,?,?,?,?,?,?,?
000071100_000004249.jpg,?,?,?,?,?,?,?,?
000055060_000003242.jpg,?,?,?,?,?,?,?,?
000026860_000001492.jpg,?,?,?,?,?,?,?,?
000070960_000004235.jpg,?,?,?,?,?,?,?,?
000044200_000002567.jpg,?,?,?,?,?,?,?,?
000001720_000000093.jpg,?,?,?,?,?,?,?,?
000041880_000002565.jpg,?,?,?,?,?,?,?,?
000004180_000000219.jpg,?,?,?,?,?,?,?,?
000064120_000003904.jpg,?,?,?,?,?,?,?,?
000060960_000003710.jpg,?,?,?,?,?,?,?,?
000054480_000003265.jpg,?,?,?,?,?,?,?,?
000029240_000001644.jpg,?,?,?,?,?,?,?,?
000008880_000000610.jpg,?,?,?,?,?,?,?,?
000002540_000000125.jpg,?,?,?,?,?,?,?,?
000048200_000002906.jpg,?,?,?,?,?,?,?,?
000025820_000001449.jpg,?,?,?,?,?,?,?,?
000065800_000003946.jpg,?,?,?,?,?,?,?,?
000056600_000003312.jpg,?,?,?,?,?,?,?,?
000058260_000003514.jpg,?,?,?,?,?,?,?,?
000041020_000002526.jpg,?,?,?,?,?,?,?,?
000036620_000002157.jpg,?,?,?,?,?,?,?,?
000005600_000000294.jpg,?,?,?,?,?,?,?,?
000063160_000003819.jpg,?,?,?,?,?,?,?,?
000033680_000001977.jpg,?,?,?,?,?,?,?,?
000047140_000002851.jpg,?,?,?,?,?,?,?,?
000007780_000000531.jpg,?,?,?,?,?,?,?,?
000003120_000000142.jpg,?,?,?,?,?,?,?,?
000020040_000000984.jpg,?,?,?,?,?,?,?,?
000050900_000003080.jpg,?,?,?,?,?,?,?,?
000044100_000002565.jpg,?,?,?,?,?,?,?,?
000030420_000001731.jpg,?,?,?,?,?,?,?,?
000029000_000001625.jpg,?,?,?,?,?,?,?,?
000042760_000002621.jpg,?,?,?,?,?,?,?,?
000026980_000001498.jpg,?,?,?,?,?,?,?,?
000057980_000003478.jpg,?,?,?,?,?,?,?,?
000066820_000003998.jpg,?,?,?,?,?,?,?,?
000065020_000003932.jpg,?,?,?,?,?,?,?,?
000067620_000003946.jpg,?,?,?,?,?,?,?,?
000013980_000000904.jpg,?,?,?,?,?,?,?,?
000065780_000003915.jpg,?,?,?,?,?,?,?,?
000043320_000002645.jpg,?,?,?,?,?,?,?,?
000044120_000002700.jpg,?,?,?,?,?,?,?,?
000025320_000001422.jpg,?,?,?,?,?,?,?,?
000007760_000000538.jpg,?,?,?,?,?,?,?,?
000029640_000001670.jpg,?,?,?,?,?,?,?,?
000041800_000002566.jpg,?,?,?,?,?,?,?,?
000037180_000002239.jpg,?,?,?,?,?,?,?,?
000000540_000000011.jpg,?,?,?,?,?,?,?,?
000070160_000004163.jpg,?,?,?,?,?,?,?,?
000022860_000001255.jpg,?,?,?,?,?,?,?,?
000055980_000003303.jpg,?,?,?,?,?,?,?,?
000059200_000003562.jpg,?,?,?,?,?,?,?,?
000032880_000001928.jpg,?,?,?,?,?,?,?,?
000046300_000002802.jpg,?,?,?,?,?,?,?,?
000070320_000004163.jpg,?,?,?,?,?,?,?,?
000006420_000000363.jpg,?,?,?,?,?,?,?,?
000055400_000003303.jpg,?,?,?,?,?,?,?,?
000056580_000003379.jpg,?,?,?,?,?,?,?,?
000002920_000000135.jpg,?,?,?,?,?,?,?,?
000017560_000000984.jpg,?,?,?,?,?,?,?,?
000069860_000004142.jpg,?,?,?,?,?,?,?,?
000046580_000002814.jpg,?,?,?,?,?,?,?,?
000009600_000000633.jpg,?,?,?,?,?,?,?,?
000068140_000004078.jpg,?,?,?,?,?,?,?,?
000023340_000001306.jpg,?,?,?,?,?,?,?,?
000066960_000004017.jpg,?,?,?,?,?,?,?,?
000024720_000001387.jpg,?,?,?,?,?,?,?,?
000007060_000000468.jpg,?,?,?,?,?,?,?,?
000064660_000003910.jpg,?,?,?,?,?,?,?,?
000042780_000002622.jpg,?,?,?,?,?,?,?,?
000057260_000003438.jpg,?,?,?,?,?,?,?,?
000007560_000000394.jpg,?,?,?,?,?,?,?,?
000011220_000000716.jpg,?,?,?,?,?,?,?,?
000030280_000001713.jpg,?,?,?,?,?,?,?,?
000013580_000000793.jpg,?,?,?,?,?,?,?,?
000042280_000002593.jpg,?,?,?,?,?,?,?,?
000036000_000002106.jpg,?,?,?,?,?,?,?,?
000014360_000000892.jpg,?,?,?,?,?,?,?,?
000046900_000002830.jpg,?,?,?,?,?,?,?,?
000058260_000003500.jpg,?,?,?,?,?,?,?,?
000067520_000004044.jpg,?,?,?,?,?,?,?,?
000062560_000003806.jpg,?,?,?,?,?,?,?,?
000064000_000003879.jpg,?,?,?,?,?,?,?,?
000053320_000003200.jpg,?,?,?,?,?,?,?,?
000055460_000003303.jpg,?,?,?,?,?,?,?,?
000058120_000003434.jpg,?,?,?,?,?,?,?,?
000059200_000003434.jpg,?,?,?,?,?,?,?,?
000004180_000000197.jpg,?,?,?,?,?,?,?,?
000013300_000000852.jpg,?,?,?,?,?,?,?,?
000062900_000003830.jpg,?,?,?,?,?,?,?,?
000005300_000000302.jpg,?,?,?,?,?,?,?,?
000054600_000003257.jpg,?,?,?,?,?,?,?,?
000037400_000002157.jpg,?,?,?,?,?,?,?,?
000041680_000002546.jpg,?,?,?,?,?,?,?,?
000016140_000000990.jpg,?,?,?,?,?,?,?,?
000026020_000001417.jpg,?,?,?,?,?,?,?,?
000062740_000003777.jpg,?,?,?,?,?,?,?,?
000067820_000004064.jpg,?,?,?,?,?,?,?,?
000041840_000002564.jpg,?,?,?,?,?,?,?,?
000070480_000004201.jpg,?,?,?,?,?,?,?,?
000008820_000000550.jpg,?,?,?,?,?,?,?,?
000036480_000002157.jpg,?,?,?,?,?,?,?,?
000040840_000002508.jpg,?,?,?,?,?,?,?,?
000043480_000002640.jpg,?,?,?,?,?,?,?,?
000028320_000001578.jpg,?,?,?,?,?,?,?,?
000018440_000001056.jpg,?,?,?,?,?,?,?,?
000036040_000002149.jpg,?,?,?,?,?,?,?,?
000045240_000002746.jpg,?,?,?,?,?,?,?,?
000035280_000002058.jpg,?,?,?,?,?,?,?,?
000027340_000001519.jpg,?,?,?,?,?,?,?,?
000040480_000002440.jpg,?,?,?,?,?,?,?,?
000024000_000001340.jpg,?,?,?,?,?,?,?,?
000006360_000000394.jpg,?,?,?,?,?,?,?,?
000036320_000002174.jpg,?,?,?,?,?,?,?,?
000048060_000002822.jpg,?,?,?,?,?,?,?,?
000063580_000003855.jpg,?,?,?,?,?,?,?,?
000044800_000002745.jpg,?,?,?,?,?,?,?,?
000036560_000002199.jpg,?,?,?,?,?,?,?,?
000028380_000001586.jpg,?,?,?,?,?,?,?,?
000061540_000003748.jpg,?,?,?,?,?,?,?,?
000027760_000001519.jpg,?,?,?,?,?,?,?,?
000025280_000001404.jpg,?,?,?,?,?,?,?,?
000009760_000000633.jpg,?,?,?,?,?,?,?,?
000046380_000002802.jpg,?,?,?,?,?,?,?,?
000003640_000000101.jpg,?,?,?,?,?,?,?,?
000070660_000004213.jpg,?,?,?,?,?,?,?,?
000023140_000001300.jpg,?,?,?,?,?,?,?,?
000041140_000002531.jpg,?,?,?,?,?,?,?,?
000025580_000001384.jpg,?,?,?,?,?,?,?,?
000052140_000003135.jpg,?,?,?,?,?,?,?,?
000010300_000000682.jpg,?,?,?,?,?,?,?,?
000013280_000000793.jpg,?,?,?,?,?,?,?,?
000059720_000003593.jpg,?,?,?,?,?,?,?,?
000051500_000003118.jpg,?,?,?,?,?,?,?,?
000037200_000002236.jpg,?,?,?,?,?,?,?,?
000064620_000003910.jpg,?,?,?,?,?,?,?,?
000036800_000002094.jpg,?,?,?,?,?,?,?,?
000036680_000002209.jpg,?,?,?,?,?,?,?,?
000003880_000000201.jpg,?,?,?,?,?,?,?,?
000038000_000002177.jpg,?,?,?,?,?,?,?,?
000053680_000003219.jpg,?,?,?,?,?,?,?,?
000017260_000001043.jpg,?,?,?,?,?,?,?,?
000051380_000003114.jpg,?,?,?,?,?,?,?,?
000030840_000001715.jpg,?,?,?,?,?,?,?,?
000010740_000000708.jpg,?,?,?,?,?,?,?,?
000068120_000004073.jpg,?,?,?,?,?,?,?,?
000037440_000002262.jpg,?,?,?,?,?,?,?,?
000048020_000002871.jpg,?,?,?,?,?,?,?,?
000070000_000004145.jpg,?,?,?,?,?,?,?,?
000030360_000001708.jpg,?,?,?,?,?,?,?,?
000069980_000004163.jpg,?,?,?,?,?,?,?,?
000053560_000003216.jpg,?,?,?,?,?,?,?,?
000067440_000003946.jpg,?,?,?,?,?,?,?,?
000069500_000004142.jpg,?,?,?,?,?,?,?,?
000062600_000003801.jpg,?,?,?,?,?,?,?,?
000053640_000003143.jpg,?,?,?,?,?,?,?,?
000003740_000000200.jpg,?,?,?,?,?,?,?,?
000040980_000002510.jpg,?,?,?,?,?,?,?,?
000051540_000003118.jpg,?,?,?,?,?,?,?,?
000061040_000003713.jpg,?,?,?,?,?,?,?,?
000028940_000001616.jpg,?,?,?,?,?,?,?,?
000053840_000003224.jpg,?,?,?,?,?,?,?,?
000021080_000001056.jpg,?,?,?,?,?,?,?,?
000056260_000003356.jpg,?,?,?,?,?,?,?,?
